"0x000083ceb2317f5755be7a745e3c4be7ba396877"	2362.0
"0x0000d91c20a5e7539eab3e52f73b41f450361aba"	545.0
"0x000354c8e89af5a4ea0be126176a14848678a391"	2197.0
"0x000a4e0c3fcfd7254a32f07d6b4e633e4f17c02d"	600113.0
"0x000a8076834dbc2edca1d7692775b6eeca08ee77"	3382.0
"0x000b800ab6000bc8e5c02423723bbb168720530a"	311949.0
"0x0012243161978464e7a354b08acc21fad187a3b5"	12460.0
"0x0017cf30c39f3ca48316d4874a5cb0f2ba2ed18b"	999.0
"0x0019405887ce7cdf99075c2fa41dae0dda1ea596"	1863947.0
"0x0021c4d83c714510c0cde78e68a739a978b63a63"	2541.0
"0x0025571697c62d4fe90b06dda1ceae7c6f31df0d"	75440.0
"0x0027bcf5801c9d21801f8089a926643da06eeb3a"	1316.0
"0x002880a8c9e859e4f3f1b6e7cef007c1c4ef5a0c"	2509.0
"0x002a0f8b3d5d866e3ceafb904e7f48741c43026b"	994.0
"0x002e08000acbbae2155fab7ac01929564949070d"	197850542.0
"0x002f0c43306a07ee407859b3730e2c273434849f"	10163.0
"0x0037a6b811ffeb6e072da21179d11b1406371c63"	47057.0
"0x0037ce3d4b7f8729c8607d8d0248252be68202c0"	1236984.0
"0x0039b7beaad5276d982f53f320fe6b2b7eda7ac6"	2628.0
"0x003a6cefcd4377033674d8a80ddbfb3596bd13dd"	1545.0
"0x003fe8a3332f5529dff5bba8e5ba659cdcae735d"	547.0
"0x0042efe2480f1822d62941ed8d85ede87fa800b8"	7516.0
"0x0043bc318929d9146864870b0988d10f600f1090"	661.0
"0x004595dbf2c86c70d6876e0d8cee2397d56e86bc"	287832.0
"0x00489bafd4a38775d1b0c81f6aa3c4a367d4bd91"	4818.0
"0x0049d2c3466608a0da924269bcd4afa28bad9fde"	662.0
"0x004b37d3e250eb1826fc6a587deddc18e7be6f6f"	220641.0
"0x004c4ab2dc8d2c6a542d5ee1b2a70c9f050eda00"	1013.0
"0x005c8d6260c4a306a4b2d1280c46284cb39d40ce"	386046.0
"0x005d9f77674f93cf147d8747742ec785ee138c8c"	17898.0
"0x0062cb382d96a11379670f72601d8a6639a005ce"	10897.0
"0x0064c3abf80a1141e0e9ab3a8404dc7e18ccff71"	25431.0
"0x0066a773e92ca643fde418099cc1d93326bb8604"	4846.0
"0x006b7dd60fb2611867b3647fc74a9dd31ce8905a"	2583.0
"0x006c505827a645f34ee29212afe569a0ba2d388c"	412169.0
"0x007286a33536c91736bd10a5d5dfbc742b71ee15"	4384.0
"0x007944eaf77e851e2fe68a4abc183579455b2c52"	108611.0
"0x007a40cebe67e5269ce630ed881fd6bf8c320e95"	3889.0
"0x007aee65ac559b198140b541b053ec79cbdb50c5"	1210.0
"0x007ce4938c586740bf84eefd691e74f453e7cbf4"	102115.0
"0x007d713933721ec6808dc2f827f6403d83c17722"	1782.0
"0x0082589276c07a41bf100b5fc45d18676c75faac"	22289.0
"0x00844c279c3fc1e3386b171753a0feb79cddb4d6"	21193.0
"0x0089109e40c0060ada198fa5f37c5ed1f96c623a"	2652.0
"0x0089508679abf8c71bf6781687120e3e6a84584d"	44371.0
"0x008de8ef87c52455d2762936c741b06158ce7508"	1499.0
"0x0091bdecad3ff53d2c8fcc15b724619feb9ef38a"	2849.0
"0x00946936a3cef99075a7394cb83a326935a67bdc"	1112.0
"0x0094bc895774bcafe8bae4b47001f52280610b4d"	11899.0
"0x0096c63f3ffb3222ac291cc7ce3bd8be362c093e"	17797.0
"0x009cea43e0370682e9f4964c3792ca5692ecfcfe"	91453.0
"0x009dd89afaf79ffced5e252ef4cb2cfd000d76e7"	188633.0
"0x009e084565ee2a98470835a07bd2f659db3c9566"	1666.0
"0x009eb81ab52d578f32db99b73fd68833ee064056"	13923.0
"0x00a29f6fa48f73ba8d4d60a26bdf43af56c0c16b"	547.0
"0x00a86233f4d65f4018ca7f8626b96ce72af05a7c"	2605738.0
"0x00b382510677bf8e6e999ac96f90a628b1a4784c"	1004.0
"0x00b4bf84e603e491cbee8c387d8d0a017953e12b"	4364.0
"0x00b9b2543a0fc9d9a3902078008c33a8e53ba1cd"	14417.0
"0x00c25da89b547a9b777eafdc25aab0914ef334cb"	1595.0
"0x00c2c2e7a6b66e9f2ebf9e040ae1f49a10079579"	47454.0
"0x00c4a739c97984591841618faa297a09aa0f8c9a"	1471.0
"0x00c6c2e3a827fc9fe1b09603a017b1ad9d6eaa6f"	113478.0
"0x00ca2ca493434211c111b0c5d47044155f8ce7fc"	1553.0
"0x00d07f6034c46108f12cd8f665495ee81bf489ea"	53871.0
"0x00d3c42d2d1da00e5839db640e34f4315cfb79a2"	543.0
"0x00d3d34fcc02bcf6fc941c63c6c766c682d21d95"	655.0
"0x00d42a59d637d4f911c16c7e3eb33e4f7bd2851f"	75548.0
"0x00d5035977e702c263a5d5013c154821d7f03d26"	996.0
"0x00d5e851a9900a37174f9870d1a76c554d2006b5"	37280.0
"0x00dba8f8159bd5c557a432988973c04298f86233"	75402.0
"0x00dcb093cb3f1812367c39a2a0443e6eeea11d87"	67972.0
"0x00e2ac4b640250c864ff676422d2b2dda6ad95a6"	82113.0
"0x00e2c23097a662a58c852b3fb037c344cb484aa1"	1200.0
"0x00e35733b1e35c5a295ed8693ebdab20988bdf55"	3816.0
"0x00e38a8ec2ea40f8f0e131d24024896a0fae019f"	49803.0
"0x00ea19cfd3764eff21016a4e038850ac06f98d37"	13521.0
"0x00f0899073e51ac86c68438da79168eb91742e38"	163157.0
"0x00f25b40ca431c419839e9c81c2ae11168d2d917"	2799.0
"0x00f47e7389d5dc677fe5644225122c6507b81088"	61633.0
"0x00f67b6431462a6d25d856dc7c744671078ef342"	1126.0
"0x00fe918e88993fb46cd04d793f5070e3945f7d6a"	16669.0
"0x00ff662dedf49679e5d8391f2280e52500570900"	9743119.0
"0x00ffd03fceced1b561981a2c30b4d9d30e8e619f"	655.0
"0x0131f81246a616b1552fbfe185c4f416a0b8e46a"	1658.0
"0x014044777ed0e979bffc209229de8f6235a7575a"	52083.0
"0x0142b986f0761e770a94198e8fba8e5d1d84483f"	60986.0
"0x014687b2ed3c3256fe367d6ac47ab2482e055f6b"	4878.0
"0x0157308ad3a8530bdcdf1e1ce124888ce2f0e086"	659.0
"0x0163929c7e4f4222d9254799db35d6ac85cac472"	1659.0
"0x018002964eb58fd79a06076b77ae257d34674773"	5835.0
"0x018641f373e6a174bd0314099a9e05599d33fa06"	656.0
"0x0197c7d77e70b7195f99a94ca267ac3821469b13"	290763.0
"0x019d3fa6e3cda649b26f74395a846575c7bea14c"	26817.0
"0x01f7d914ef73aba2e26e935f08245bc8c4ea609e"	9196.0
"0x01fa82c8ca0ff6ea0714859e1c49733f11274d5c"	543.0
"0x02017ae4e03d3eb7322e0fcd8738ca20afde53e4"	24980.0
