,date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount,price(USD)
8,2015-08-07,5684487.22712,5684487.22712,2050.0,0.0,164329.0,27437.65625,37.3184135113,1086.0,41.611712872199995,0.00132077886624,1470838650660.0,1977.0,3282693,5189,2.83
9,2015-08-08,37899681.7885,37899681.7885,2881.0,167911008.0,674188.0,27943.4375,68.09997007189999,826.0,0.27899999999999997,0.00124319442967,1586123528940.0,1973.0,3508878,5256,2.79
10,2015-08-09,823605.517746,823605.517746,1329.0,42637600.0,532170.0,27178.28125,14.098949703199999,732.0,7.0613600000000005,0.00122301053332,1709479787480.0,1213.0,3167541,5123,0.706136
11,2015-08-10,1194050.4877,1194050.4877,2037.0,43130000.0,405283.0,27817.34375,31.165144438400002,1001.0,0.359784483416,0.00122826248427,1837695763270.0,1451.0,3316883,5255,0.713989
12,2015-08-11,1053129.8725700001,1053129.8725700001,4963.0,42796500.0,1463100.0,28027.8125,11.311448586,2342.0,0.0340063030272,0.00121796486677,2036390797500.0,3029.0,3653834,5280,0.708087
13,2015-08-12,797474.189141,797474.189141,2036.0,64018400.0,2150620.0,27370.9375,32.5869924044,906.0,7.63496196467,0.0012440695118900002,2207079742290.0,1479.0,3348157,5124,1.06
14,2015-08-13,2182919.67454,2182919.67454,2842.0,73935400.0,4068680.0,28268.125,24.9291691099,1274.0,9.9475637699,0.00121009572004,2336979708060.0,2486.0,3519008,5286,1.22
15,2015-08-14,4162001.56084,4162001.56084,3174.0,109594000.0,4637030.0,31106.71875,14.354834112799999,1594.0,18.750143374300002,0.00121011072806,2671253150470.0,3015.0,3832496,5809,1.81
16,2015-08-15,13902410.5328,13902410.5328,2284.0,109160000.0,2554360.0,28512.65625,8.83659302805,1313.0,18.0,0.00120976066167,3378028425870.0,2170.0,3435520,5382,1.8
17,2015-08-16,2898479.71124,2898479.71124,2440.0,102028000.0,3550790.0,27094.53125,6.677237924909999,1202.0,12.0070294226,0.00120780126594,3631632144440.0,2340.0,3287835,5132,1.68
18,2015-08-17,5383055.46816,5383055.46816,2512.0,95819696.0,1942830.0,28118.90625,7.64281183963,1249.0,11.6983602752,0.0012102279720499999,3908024035250.0,2410.0,3393782,5347,1.58
19,2015-08-18,2409105.86945,2409105.86945,2494.0,88143200.0,1485680.0,26162.8125,11.9060713402,1294.0,7.823492469660001,0.00120569277268,4377694725370.0,2324.0,3208720,4948,1.22
20,2015-08-19,1691424.30403,1691424.30403,3246.0,84663904.0,1486240.0,27282.03125,15.4309506695,1350.0,6.21243964549,0.00121403885822,4419573021820.0,3147.0,3392043,5192,1.17
21,2015-08-20,592806.204465,592806.204465,2303.0,90809000.0,2843760.0,21057.03125,6.85556694271,1167.0,6.2484370625,0.00118448776127,4469109431850.0,2184.0,2615975,4024,1.25
22,2015-08-21,894127.676986,894127.676986,3919.0,107266000.0,2020970.0,26690.9375,7.85504172471,1425.0,7.4,0.00105,4415252643650.0,3809.0,3396674,5088,1.48
23,2015-08-22,874020.858748,874020.858748,3579.0,101404000.0,948310.0,27550.46875,42.5471718296,1414.0,5.797294888,0.0011519616206700002,4828340997900.0,3455.0,3415807,5271,1.4
24,2015-08-23,697311.417317,697311.417317,4190.0,99894496.0,1589300.0,26255.625,8.0497676729,1570.0,5.13557213206,0.00105,5138351075670.0,4025.0,3411809,5013,1.38
25,2015-08-24,630283.148711,630283.148711,4432.0,97791600.0,924920.0,27333.28125,8.8762854198,1436.0,4.0355447809900005,0.00105,5179118882690.0,4374.0,3486486,5184,1.35
26,2015-08-25,505362.44535200007,505362.44535200007,4487.0,89321904.0,1307180.0,26736.09375,8.25975582511,1580.0,4.1966506161,0.00105,5173287673220.0,4296.0,3464583,5097,1.23
27,2015-08-26,508937.45783,508937.45783,4156.0,82384400.0,1056750.0,26137.96875,7.447729278560001,1527.0,3.15800381357,0.00105,5587304091730.0,4040.0,3345268,5003,1.13
28,2015-08-27,323871.82742600003,323871.82742600003,5590.0,85106096.0,686662.0,24532.8125,8.67096304289,1591.0,2.86082101384,0.00105,5925309861490.0,5441.0,3332930,4708,1.17
29,2015-08-28,350703.355906,350703.355906,4758.0,83521696.0,721872.0,24225.15625,9.925148370510001,1531.0,3.00740369802,0.00105,6250868352000.0,4652.0,3214665,4653,1.15
30,2015-08-29,515079.80862299993,515079.80862299993,4139.0,86887600.0,375377.0,22525.0,5.50745152606,1375.0,3.7230805170999997,0.00105,6657649139910.0,4046.0,2952536,4329,1.19
31,2015-08-30,490922.053681,490922.053681,4572.0,86145904.0,1337650.0,21453.59375,5.634173742430001,1624.0,2.5375449862,0.00105,6780904668950.0,4490.0,2862531,4155,1.18
32,2015-08-31,508670.855175,508670.855175,5196.0,96251000.0,1447180.0,21293.4375,7.424533814380001,1515.0,2.0861806219099996,0.00105,7213764433230.0,5106.0,3011745,4122,1.32
33,2015-09-01,3134878.16254,3134878.16254,5153.0,98617200.0,778862.0,20339.21875,7.84376985589,1555.0,2.1775603290900003,0.00105,7641499013980.0,5000.0,2919171,3938,1.35
34,2015-09-02,374923.64646799996,374923.64646799996,5195.0,98504600.0,883769.0,18391.09375,8.153735331050001,1514.0,1.72002257915,0.00105,8283953338040.0,4883.0,2740989,3577,1.35
35,2015-09-03,724609.3119310001,724609.3119310001,4777.0,94418704.0,702991.0,17380.9375,6.9700256740999995,1448.0,1.58358959382,0.00105,8354596884230.0,4527.0,2555486,3383,1.3
36,2015-09-04,222726.876319,222726.876319,5642.0,92234096.0,474391.0,23081.875,9.73385636147,1450.0,1.40056412845,0.00105,6469670080250.0,4924.0,3387151,4443,1.26
37,2015-09-05,230212.23444699997,230212.23444699997,5519.0,93402304.0,448453.0,25629.0625,9.1412283236,1486.0,2.07794157942,0.00105,6235386210270.0,5236.0,3704996,4921,1.28
38,2015-09-06,403305.898231,403305.898231,5521.0,97625504.0,491968.0,26168.28125,8.05548773452,1587.0,2.9185713756,0.00105,6305025872320.0,5340.0,3651161,4978,1.34
39,2015-09-07,263577.430301,263577.430301,5702.0,94585296.0,489014.0,25460.46875,9.25642239587,1632.0,2.5824732194099997,0.00105,6339141092890.0,5363.0,3638068,4834,1.3
40,2015-09-08,329645.075737,329645.075737,5622.0,91020704.0,427892.0,25888.75,10.379926302000001,1545.0,2.8861712465400005,0.00105,6077004932540.0,5395.0,3738463,4923,1.25
41,2015-09-09,1426044.96808,1426044.96808,5604.0,90518304.0,366748.0,26431.40625,9.84060106916,1543.0,2.48,0.00105,6202066849530.0,5304.0,3849882,5035,1.24
42,2015-09-10,249301.081565,249301.081565,5341.0,88230496.0,662782.0,26444.21875,7.925807170800001,1539.0,2.7442995777999997,0.00105,6289587949040.0,5094.0,3651888,5003,1.21
43,2015-09-11,843445.926968,843445.926968,6460.0,85144304.0,1942600.0,27238.59375,8.87672815268,1701.0,2.3368914502,0.00105,6561787910850.0,6226.0,3783308,5141,1.16
44,2015-09-12,215278.739215,215278.739215,5596.0,72179000.0,772430.0,26402.34375,11.3548331935,1544.0,1.9822198769,0.00105,6832639915710.0,5270.0,3826914,5026,0.9872280000000001
45,2015-09-13,233899.954496,233899.954496,6057.0,76193600.0,644138.0,26171.40625,9.57872567392,1598.0,1.59530121258,0.00105,7022050607220.0,5737.0,3795663,4971,1.04
46,2015-09-14,252012.348897,252012.348897,5572.0,68814400.0,741085.0,25588.125,9.901548419400001,1622.0,1.88465423221,0.00105,6626273317240.0,5247.0,3740946,4851,0.940566
47,2015-09-15,1053264.7249200002,1053264.7249200002,5409.0,64052400.0,703390.0,25615.3125,8.42699714528,1486.0,1.7496015410699999,0.00105,6418523305690.0,5168.0,3657282,4842,0.875189
48,2015-09-16,523583.14265,523583.14265,5872.0,68963296.0,615593.0,26318.125,15.1466170778,1510.0,1.8627765004499999,0.00105,6179108814560.0,5679.0,3660494,4956,0.9419770000000001
49,2015-09-17,268368.722163,268368.722163,5368.0,66415200.0,897940.0,25435.625,8.55652379146,1517.0,2.3128289069,0.00105,6040422718680.0,5102.0,3622311,4808,0.9068649999999999
50,2015-09-18,357505.753565,357505.753565,5802.0,64071300.0,484622.0,25894.21875,11.834821066199998,1462.0,1.7515608578400002,0.00105,5652727817260.0,5336.0,3836279,4889,0.874574
51,2015-09-19,332401.248822,332401.248822,5205.0,62262700.0,386988.0,27187.1875,7.98220437293,1367.0,1.61438582343,0.00105,5548291301470.0,4938.0,3730754,5078,0.8496030000000001
52,2015-09-20,115961.75335799999,115961.75335799999,6402.0,64600000.0,508314.0,27982.65625,10.9696454718,1466.0,1.433437059,0.00105,6202288372040.0,6116.0,4063431,5305,0.881191
53,2015-09-21,148500.22265,148500.22265,6305.0,69045904.0,424039.0,26651.875,10.1807419409,1521.0,1.33667762922,0.00105,6541475961490.0,5967.0,3952585,5075,0.9414959999999999
54,2015-09-22,178940.213487,178940.213487,6804.0,67444200.0,487914.0,26370.3125,11.404145175899998,1535.0,1.05921795016,0.00105,6624026779680.0,6552.0,4076071,5051,0.9193370000000001
55,2015-09-23,118751.54082200001,118751.54082200001,7404.0,66309600.0,200541.0,27080.3125,10.7002671048,1737.0,1.09565058529,0.00105,6895375007160.0,7107.0,4049670,5165,0.90356
56,2015-09-24,276025.736054,276025.736054,6224.0,65836400.0,842505.0,26385.78125,10.3195062665,1569.0,1.7574573002400002,0.00105,7029217239890.0,5981.0,3924670,5021,0.8967959999999999
57,2015-09-25,543791.2510170001,543791.2510170001,5851.0,60221400.0,903457.0,27003.4375,9.83659491613,1536.0,1.66992594636,0.00105,6977082570620.0,5539.0,3931914,5126,0.820031
58,2015-09-26,187117.52198299998,187117.52198299998,5907.0,54188900.0,369620.0,25910.3125,9.28914647862,1420.0,1.2804149101,0.00105,7226850619900.0,5687.0,3770114,4930,0.73763
59,2015-09-27,303405.105027,303405.105027,5760.0,58149600.0,413801.0,25011.09375,8.423870450439999,1417.0,1.36448257991,0.00105,7252906515030.0,5648.0,3459118,4773,0.791277
60,2015-09-28,520229.408384,520229.408384,6123.0,53201800.0,1320890.0,24714.21875,9.27234660931,1545.0,1.44751907484,0.00105,6747096187570.0,5882.0,3578200,4738,0.723715
61,2015-09-29,234644.806136,234644.806136,5738.0,42607700.0,913992.0,24364.6875,8.87732842075,1532.0,1.16528196218,0.00105,6057282503510.0,5498.0,3536519,4640,0.579414
62,2015-09-30,367367.264438,367367.264438,5870.0,48636600.0,619926.0,25097.5,8.385327115720001,1490.0,1.41858244486,0.00105,5625252282980.0,5664.0,3529196,4757,0.661192
63,2015-10-01,425540.887368,425540.887368,6421.0,54032300.0,596084.0,27422.03125,8.76794946345,1473.0,1.47116313206,0.00105,5652882534060.0,6194.0,3860006,5210,0.7343069999999999
64,2015-10-02,101909.963624,101909.963624,6063.0,50328700.0,219318.0,26913.125,9.76529666285,1375.0,1.26191609281,0.00105,5981731817270.0,5784.0,3975887,5143,0.683732
65,2015-10-03,83481.72694610001,83481.72694610001,6112.0,49981900.0,163326.0,26453.75,9.79164836446,1389.0,1.18896277938,0.00105,6290812311290.0,5849.0,3902443,5077,0.678783
66,2015-10-04,293448.464384,293448.464384,6624.0,50556000.0,103497.0,25480.15625,9.4319257859,1393.0,0.833886266834,0.00105,6205739662280.0,6389.0,3790759,4886,0.686343
67,2015-10-05,109314.176379,109314.176379,6279.0,49131600.0,234263.0,26136.875,11.4867735072,1409.0,1.25618859695,0.00105,6284591115850.0,5887.0,3863990,5009,0.666784
68,2015-10-06,315285.51484,315285.51484,6458.0,45863300.0,262674.0,25036.5625,9.995299953550001,1415.0,0.9369782504799999,0.00105,6276470353930.0,6123.0,3753597,4806,0.622218
69,2015-10-07,201810.28306400002,201810.28306400002,7121.0,47964700.0,218327.0,26133.59375,12.182989920699999,1373.0,0.88858224418,0.00105,5983537715400.0,6697.0,4043948,5004,0.650515
70,2015-10-08,191066.731219,191066.731219,6926.0,44955900.0,310266.0,26778.4375,11.9729333683,1330.0,0.918967654921,0.00105,5977784444870.0,6586.0,4063481,5152,0.6095010000000001
71,2015-10-09,146975.74865,146975.74865,6763.0,48334900.0,386420.0,25451.40625,11.309218384300001,1366.0,1.04431321075,0.00105,6122631614310.0,6499.0,3822655,4905,0.655084
72,2015-10-10,82536.4863829,82536.4863829,6529.0,47325200.0,141555.0,25499.6875,11.3828116171,1266.0,0.935897425516,0.00105,6031582042940.0,6319.0,3808059,4896,0.641187
73,2015-10-11,95953.59743719999,95953.59743719999,6023.0,46327500.0,102128.0,26507.03125,8.99879459915,1300.0,0.902100869586,0.00105,6139498339880.0,5849.0,3795610,5073,0.6274609999999999
74,2015-10-12,172115.37676400002,172115.37676400002,6593.0,46864200.0,109567.0,26803.75,10.703807320800001,1335.0,1.22644302832,0.00105,6145002740250.0,6229.0,4053860,5148,0.6345149999999999
75,2015-10-13,258249.90968699998,258249.90968699998,6818.0,46395200.0,303044.0,26668.28125,12.3232487996,1475.0,1.21340382637,0.00105,6356692057710.0,6419.0,4178104,5108,0.627943
76,2015-10-14,608804.985813,608804.985813,6830.0,45250600.0,971664.0,25875.625,11.8319985211,1566.0,1.01254807502,0.00105,6482464933000.0,6502.0,3903622,4934,0.61224
77,2015-10-15,430352.571279,430352.571279,6499.0,38688300.0,371022.0,25610.46875,18.8703438617,1496.0,0.824300244403,0.00105,6209364513560.0,6002.0,4059761,4926,0.523278
78,2015-10-16,204035.305696,204035.305696,6795.0,41608900.0,249891.0,25441.40625,21.1794465456,1366.0,0.7653115491069999,0.00105,5814901770910.0,6353.0,4037655,4883,0.562593
79,2015-10-17,130451.11160599999,130451.11160599999,6567.0,39515900.0,313860.0,26450.625,12.291462445799999,1355.0,0.836240200932,0.00105,6004201090750.0,6213.0,3983584,5056,0.534117
80,2015-10-18,100824.508371,100824.508371,6481.0,40550400.0,133690.0,25848.28125,13.1130126021,1345.0,0.8003207611220001,0.00105,5973918932020.0,6005.0,4015728,4945,0.547913
81,2015-10-19,266585.311509,266585.311509,6604.0,38321300.0,243742.0,25966.71875,11.6992191396,1452.0,0.735832916578,0.00105,5921606787200.0,6179.0,3989491,4975,0.517621
82,2015-10-20,245668.720604,245668.720604,5897.0,36261200.0,383921.0,26192.5,11.527019798800001,1314.0,0.9871343875309999,0.00105,5834977688130.0,5625.0,3842397,4990,0.489629
83,2015-10-21,300892.790563,300892.790563,6182.0,31973600.0,609085.0,26046.40625,10.1558577347,1521.0,0.8748645086769999,0.00105,5875656973200.0,5853.0,3862938,4990,0.43158900000000006
84,2015-10-22,277738.192362,277738.192362,5979.0,32977300.0,924822.0,25330.78125,13.200504837899999,1389.0,0.9050389416969999,0.00105,5734489168580.0,5272.0,3781867,4835,0.444988
85,2015-10-23,461615.547242,461615.547242,6888.0,41986400.0,878822.0,27554.84375,13.747941391800001,1523.0,1.14371186973,0.00105,5878810489620.0,6124.0,4302628,5263,0.5663699999999999
86,2015-10-24,53939.4236085,53939.4236085,6361.0,40022100.0,258356.0,27118.75,10.6966382172,1635.0,1.0861586022,0.00105,6288280683190.0,5687.0,3984632,5171,0.5396810000000001
87,2015-10-25,148297.694256,148297.694256,5830.0,41781300.0,635384.0,26814.21875,9.079512126160001,1497.0,1.2242103737999999,0.00105,6589253417660.0,5355.0,3825113,5096,0.563207
88,2015-10-26,443466.658196,443466.658196,5938.0,45991300.0,1089120.0,25912.1875,10.7732671216,1655.0,1.40812637486,0.00105,6541039905210.0,5615.0,3757017,4908,0.619743
89,2015-10-27,1372436.68823,1372436.68823,6784.0,52624300.0,1846370.0,27529.375,18.902897578399998,1706.0,1.9225896037999999,0.00105,6541750115500.0,6308.0,4253235,5220,0.7088899999999999
90,2015-10-28,854745.514233,854745.514233,7346.0,64676600.0,2373050.0,26344.6875,10.8986966301,1700.0,1.5843548873,0.00105,6845791973690.0,6376.0,4013532,4967,0.8709379999999999
91,2015-10-29,842095.345012,842095.345012,7836.0,74675600.0,2279240.0,27510.78125,12.55075174,1974.0,2.0368095835099997,0.00105,7040083960190.0,6849.0,4200572,5158,1.01
92,2015-10-30,1471879.9165700001,1471879.9165700001,7941.0,89857400.0,2429200.0,27720.15625,13.4663216604,2219.0,2.44839804756,0.00105,7428610213550.0,7475.0,4085921,5232,1.21
93,2015-10-31,290451.178,290451.178,7557.0,77800304.0,673892.0,27751.5625,15.4824256005,1987.0,2.1253422435,0.00105,7792887089970.0,7044.0,4164422,5129,1.05
94,2015-11-01,134392.468104,134392.468104,6915.0,68477200.0,588913.0,28180.15625,16.1702610684,2131.0,2.17601476233,0.00105,7780658217190.0,6442.0,4041277,5158,0.920847
95,2015-11-02,377379.385297,377379.385297,6558.0,78701400.0,1145200.0,27134.21875,10.3960139727,2039.0,2.971903715,0.00105,7689750130440.0,6153.0,3914620,5024,1.06
96,2015-11-03,591838.2051649999,591838.2051649999,7399.0,74010000.0,1907690.0,27605.78125,12.2403509899,2066.0,2.28115450503,0.00105,7332785272890.0,6917.0,4292035,5085,0.994568
97,2015-11-04,820219.0877970001,820219.0877970001,7037.0,75232400.0,3060340.0,27716.40625,9.39285695059,2039.0,2.7755362617299997,0.00105,7742586663680.0,6769.0,3906926,5125,1.01
98,2015-11-05,347969.55608899996,347969.55608899996,7498.0,67070700.0,1179840.0,27291.40625,10.5938905244,1914.0,1.86731041425,0.00105,7582489324900.0,7105.0,4150754,5103,0.900699
99,2015-11-06,2136224.9218099997,2136224.9218099997,7882.0,67397104.0,913666.0,27422.1875,15.936270156600001,1807.0,1.13735413796,0.00105,7592232261290.0,6069.0,4175396,5142,0.9047719999999999
100,2015-11-07,1153505.06488,1153505.06488,10996.0,68833200.0,890187.0,26715.3125,32.0799197933,2067.0,0.0904129395923,0.00105,7549914589720.0,6323.0,4945717,4922,0.923732
101,2015-11-08,897529.3760030001,897529.3760030001,12413.0,68254304.0,1021460.0,27289.0625,29.5268788824,2271.0,0.17559424973299997,0.00105,7709287701830.0,9227.0,5096742,5021,0.9156610000000001
102,2015-11-09,1755591.9324599998,1755591.9324599998,7689.0,76991800.0,2045290.0,27059.53125,11.263102919400001,2060.0,2.0952414824,0.00105,7754098317250.0,7161.0,3948544,5024,1.03
103,2015-11-10,895669.1067969999,895669.1067969999,8151.0,74685296.0,854581.0,27444.0625,15.3511926283,1826.0,1.69077954,0.00105,7760001726240.0,7655.0,4213239,5053,1.0
104,2015-11-11,287706.301749,287706.301749,10217.0,70236200.0,1278580.0,27819.0625,23.076791328200002,2033.0,0.9989110526530001,0.00105,7673240442430.0,8510.0,5249976,5028,0.9412959999999999
105,2015-11-12,227016.84077399998,227016.84077399998,9534.0,59448700.0,806156.0,28032.03125,25.8891012018,1807.0,0.973069692705,0.00105,7746194157640.0,8316.0,4439332,5079,0.796455
106,2015-11-13,463697.633032,463697.633032,7891.0,67777000.0,543671.0,28185.15625,14.583302464900001,1805.0,1.6030941114,0.00105,7870061343230.0,7401.0,4134803,5119,0.9077219999999999
107,2015-11-14,282826.642948,282826.642948,7211.0,67631904.0,372514.0,28357.65625,18.534033511700002,1797.0,1.92611024318,0.00105,7913167398560.0,6807.0,4806663,5127,0.9054690000000001
108,2015-11-15,181379.190446,181379.190446,7170.0,66590200.0,411848.0,28120.15625,11.4839740926,1759.0,1.9608956203,0.00105,8259505404950.0,6846.0,4142543,5195,0.891217
109,2015-11-16,466898.64257799997,466898.64257799997,7442.0,67730704.0,620945.0,27395.15625,10.2696359731,1867.0,1.97233748215,0.00105,8327053098270.0,7032.0,3940618,5039,0.906166
110,2015-11-17,1870147.8496,1870147.8496,7145.0,69157904.0,1145440.0,27793.59375,9.59682965058,1901.0,2.07180503816,0.00105,8153082615470.0,6825.0,3935388,5163,0.924948
111,2015-11-18,577499.732999,577499.732999,7373.0,74287696.0,681104.0,27252.03125,10.3214753974,1859.0,2.06588512,0.00105,8549643854790.0,7061.0,3926943,5075,0.9932139999999999
112,2015-11-19,274068.18566799996,274068.18566799996,8876.0,73976096.0,443528.0,26563.4375,15.863939513499998,1864.0,1.30442061401,0.00105,8806541779360.0,6867.0,4389232,4977,0.988713
113,2015-11-20,186009.74074100002,186009.74074100002,6348.0,71532496.0,614335.0,25130.46875,11.9868992419,1763.0,1.91147,0.00105,7974988114890.0,5887.0,3843748,4721,0.955735
114,2015-11-21,124836.25980799999,124836.25980799999,6822.0,69535296.0,455976.0,26782.1875,11.2449100626,1710.0,1.96718128407,0.00105,7600545692810.0,6385.0,4188016,5035,0.928758
115,2015-11-22,250887.06630500001,250887.06630500001,7083.0,73378800.0,372173.0,26988.59375,11.241715326300001,2015.0,1.7741486746400001,0.00105,7533348659090.0,6638.0,4117498,5049,0.979765
116,2015-11-23,673304.135796,673304.135796,8260.0,72484200.0,441875.0,27272.34375,13.316084717899999,1738.0,1.5998285648800001,0.00105,7566020050680.0,6805.0,4390402,5089,0.967493
117,2015-11-24,373148.126771,373148.126771,7152.0,70931104.0,524195.0,26848.125,12.9664910272,1820.0,1.9875281999999999,0.00105,7664566213250.0,6670.0,4142949,5001,0.946442
118,2015-11-25,170091.36431900001,170091.36431900001,7098.0,67010200.0,622991.0,26471.875,12.459630991700001,1710.0,1.7869427863299998,0.00105,7516847539840.0,6736.0,3986495,4940,0.893827
119,2015-11-26,845646.2476850001,845646.2476850001,7278.0,64740900.0,947473.0,26538.4375,9.30701047999,1804.0,1.72619782042,0.00105,7497611770240.0,6967.0,3873523,4940,0.863273
120,2015-11-27,1128436.17924,1128436.17924,6639.0,66174600.0,403813.0,27886.875,9.399192619419999,1660.0,1.7089354767299998,0.00105,7469695245890.0,6198.0,4086725,5174,0.8821
121,2015-11-28,107400.95702999999,107400.95702999999,6817.0,65147000.0,462464.0,27201.09375,14.567130571500002,1651.0,2.06588637797,0.00105,7720770634160.0,6414.0,3875629,5008,0.868102
122,2015-11-29,174571.751479,174571.751479,6853.0,68625104.0,448358.0,27350.9375,9.09079211711,1666.0,1.87650779792,0.00105,7721488856050.0,6497.0,3920100,5050,0.9141440000000001
123,2015-11-30,208812.765328,208812.765328,8986.0,66080400.0,784439.0,27360.0,20.8157515377,1782.0,1.05439421531,0.00126,7780837709730.0,6402.0,4387578,5080,0.879951
124,2015-12-01,212413.96476600002,212413.96476600002,6794.0,65980000.0,652857.0,27542.8125,13.0743889446,1763.0,1.8431885877599998,0.00105,7873489340190.0,6263.0,4302400,5078,0.878316
125,2015-12-02,261911.88470100003,261911.88470100003,6502.0,65615700.0,506307.0,26007.03125,11.4381225322,1673.0,1.77344282225,0.00105,7817999751940.0,5901.0,3951899,4824,0.8731709999999999
126,2015-12-03,185566.704523,185566.704523,6971.0,61530500.0,539969.0,28063.28125,10.666077605,1758.0,1.78636253199,0.00105,7588315518790.0,6531.0,4050622,5205,0.818546
127,2015-12-04,152756.635442,152756.635442,6898.0,61065700.0,241278.0,26679.375,12.3723423175,1742.0,1.5971030727200002,0.00105,7833023569690.0,6221.0,4024546,5008,0.812082
128,2015-12-05,121669.647229,121669.647229,6784.0,63276000.0,232743.0,26581.875,13.0848245148,1716.0,1.6317527948800001,0.00105,8163740698470.0,6212.0,4181847,5006,0.841195
129,2015-12-06,210280.22028699997,210280.22028699997,9103.0,65194900.0,443608.0,26255.78125,17.1474042232,2006.0,1.2008557814799998,0.00105,7852114986500.0,8453.0,4307630,4913,0.866417
130,2015-12-07,379014.092788,379014.092788,7141.0,62950900.0,520409.0,26718.90625,9.64277225226,1952.0,1.79457910363,0.00105,7648250416400.0,6773.0,3851136,4971,0.8363219999999999
131,2015-12-08,167332.806484,167332.806484,6697.0,60690400.0,445903.0,26312.5,9.146200894289999,1757.0,1.6513811168099999,0.00105,7547985307950.0,6341.0,3786457,4911,0.806024
132,2015-12-09,235236.90911799998,235236.90911799998,7001.0,62098400.0,624221.0,28324.0625,10.1369894327,1748.0,1.74948707403,0.00105,7350171617030.0,6591.0,4056370,5208,0.8244540000000001
133,2015-12-10,177769.14539700001,177769.14539700001,7444.0,59945000.0,369589.0,27477.34375,11.3409350434,1779.0,1.4564199717500002,0.00105,7772755103820.0,6704.0,4218808,5144,0.7955899999999999
134,2015-12-11,268369.60548800003,268369.60548800003,8105.0,63312400.0,801072.0,27022.8125,16.8524437878,1787.0,1.36849683814,0.00105,8060297713150.0,6775.0,4476529,5062,0.839995
135,2015-12-12,495197.994154,495197.994154,8205.0,70210000.0,1376280.0,27206.5625,23.1231431759,2152.0,1.2936683544399998,0.00114242227046,8045093540450.0,6354.0,4651079,5076,0.9311959999999999
136,2015-12-13,316448.919857,316448.919857,7426.0,73276400.0,273614.0,27907.34375,18.7321097127,1967.0,1.8043542520200002,0.00105,8472258757790.0,6574.0,4459661,5280,0.9715379999999999
137,2015-12-14,695206.283903,695206.283903,15550.0,72176400.0,563436.0,26708.59375,74.6524395615,2186.0,9.5662e-19,0.00453285,8575886197740.0,6653.0,8758730,4999,0.95662
138,2015-12-15,542037.3216489999,542037.3216489999,21098.0,74764096.0,578618.0,27014.53125,114.40785833700001,2164.0,9.905890000000001e-19,0.005674287737520001,8768527206040.0,6755.0,9300104,5070,0.9905889999999999
139,2015-12-16,1604245.09931,1604245.09931,10304.0,76791600.0,320767.0,26457.34375,44.2167818748,2153.0,1.0385778516,0.00126,8562437625710.0,6253.0,6055920,4982,1.02
140,2015-12-17,438522.08906800003,438522.08906800003,9612.0,74999296.0,640765.0,26883.125,32.4010752132,2402.0,1.43349676591,0.00105,8734093092270.0,7190.0,5328544,5060,0.993043
141,2015-12-18,232376.921358,232376.921358,9032.0,70890600.0,300787.0,26671.5625,32.1814214547,2184.0,1.2470901943100001,0.00126,8779610024750.0,6407.0,5306336,5020,0.938327
142,2015-12-19,211146.702983,211146.702983,9314.0,69644200.0,343535.0,26694.53125,28.5162309257,2188.0,1.29366083448,0.00105,8718613363970.0,6954.0,5084365,5038,0.921524
143,2015-12-20,194173.195672,194173.195672,9879.0,68663104.0,472164.0,26436.09375,34.4271700216,2209.0,0.95543718205,0.00126,8539950457530.0,6353.0,5458591,4947,0.9082399999999999
144,2015-12-21,217412.473219,217412.473219,12063.0,68521200.0,549113.0,26457.8125,39.1191939984,2315.0,0.558529951759,0.00126,8512846169830.0,7008.0,5829823,4976,0.906065
145,2015-12-22,215207.486752,215207.486752,21027.0,67704600.0,454249.0,27374.375,59.162525717,2312.0,8.94973e-19,0.0023673,8740208022450.0,7450.0,10489581,5129,0.8949729999999999
146,2015-12-23,125607.90361800001,125607.90361800001,22740.0,65215800.0,334993.0,27399.375,81.4259907463,2215.0,0.0,0.00365826302526,8531916432950.0,7122.0,7891935,5112,0.8617819999999999
147,2015-12-24,108877.46133800001,108877.46133800001,13494.0,65060000.0,354646.0,26686.5625,45.7546378631,2235.0,0.192943652793,0.00126,8568509845030.0,7347.0,6483604,5018,0.859433
148,2015-12-25,59761.67498019999,59761.67498019999,9521.0,65275400.0,187114.0,26803.59375,26.5940592965,2159.0,1.0137965281799999,0.00105,8546027693060.0,7186.0,5292094,5080,0.861993
149,2015-12-26,130196.31538199999,130196.31538199999,10726.0,65961900.0,425282.0,26560.15625,31.296185188400003,2284.0,0.913124951945,0.00123309513642,8455639813740.0,7318.0,5373325,5004,0.870766
150,2015-12-27,69809.2825053,69809.2825053,21867.0,64650000.0,164565.0,26853.75,86.6343450292,2215.0,0.0,0.003974725482570001,8588752228730.0,7296.0,7904787,5018,0.853166
151,2015-12-28,405879.423567,405879.423567,12368.0,64913200.0,235134.0,27057.96875,36.4004906885,2423.0,0.8611708444830001,0.00126,8531886376420.0,7738.0,6294793,5081,0.8563559999999999
152,2015-12-29,241735.16995300003,241735.16995300003,11358.0,63985600.0,215742.0,26661.09375,33.189211049899995,2393.0,0.8710491808319999,0.00126,8605435564150.0,7667.0,5975584,4981,0.843835
